541	1.1.1.134	dTDP-6-deoxy-L-talose 4-dehydrogenase
542	1.1.1.135	GDP-6-deoxy-D-talose 4-dehydrogenase
543	1.1.1.136	UDP-N-acetylglucosamine 6-dehydrogenase
544	1.1.1.137	ribitol-5-phosphate 2-dehydrogenase
545	1.1.1.138	mannitol 2-dehydrogenase (NADP(+))
546	1.1.1.139	Transferred entry: 1.1.1.21
547	1.1.1.140	sorbitol-6-phosphate 2-dehydrogenase
548	1.1.1.141	15-hydroxyprostaglandin dehydrogenase (NAD(+))
549	1.1.1.142	D-pinitol dehydrogenase
550	1.1.1.143	sequoyitol dehydrogenase
551	1.1.1.144	perillyl-alcohol dehydrogenase
552	1.1.1.145	3beta-hydroxy-Delta(5)-steroid dehydrogenase
553	1.1.1.146	11beta-hydroxysteroid dehydrogenase
554	1.1.1.147	16alpha-hydroxysteroid dehydrogenase
555	1.1.1.148	estradiol 17alpha-dehydrogenase
556	1.1.1.149	20alpha-hydroxysteroid dehydrogenase
557	1.1.1.150	21-hydroxysteroid dehydrogenase (NAD(+))
558	1.1.1.151	21-hydroxysteroid dehydrogenase (NADP(+))
559	1.1.1.152	3alpha-hydroxy-5beta-androstane-17-one 3alpha-dehydrogenase
560	1.1.1.153	sepiapterin reductase (L-erythro-7,8-dihydrobiopterin forming)
561	1.1.1.154	ureidoglycolate dehydrogenase
562	1.1.1.155	Transferred entry: 1.1.1.87
563	1.1.1.156	glycerol 2-dehydrogenase (NADP(+))
564	1.1.1.157	3-hydroxybutyryl-CoA dehydrogenase
565	1.1.1.158	Transferred entry: 1.3.1.98
566	1.1.1.159	7alpha-hydroxysteroid dehydrogenase
567	1.1.1.160	dihydrobunolol dehydrogenase
568	1.1.1.161	Deleted entry
569	1.1.1.162	erythrulose reductase
570	1.1.1.163	cyclopentanol dehydrogenase
571	1.1.1.164	hexadecanol dehydrogenase
572	1.1.1.165	2-alkyn-1-ol dehydrogenase
573	1.1.1.166	hydroxycyclohexanecarboxylate dehydrogenase
574	1.1.1.167	hydroxymalonate dehydrogenase
575	1.1.1.168	2-dehydropantolactone reductase (Re-specific)
576	1.1.1.169	2-dehydropantoate 2-reductase
577	1.1.1.170	3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenas(decarboxylating)
578	1.1.1.171	Transferred entry: 1.5.1.20
579	1.1.1.172	2-oxoadipate reductase
580	1.1.1.173	L-rhamnose 1-dehydrogenase
581	1.1.1.174	cyclohexane-1,2-diol dehydrogenase
582	1.1.1.175	D-xylose 1-dehydrogenase
583	1.1.1.176	12alpha-hydroxysteroid dehydrogenase
584	1.1.1.177	glycerol-3-phosphate 1-dehydrogenase (NADP(+))
585	1.1.1.178	3-hydroxy-2-methylbutyryl-CoA dehydrogenase
586	1.1.1.179	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming)
587	1.1.1.180	Transferred entry: 1.1.1.131
588	1.1.1.181	cholest-5-ene-3beta,7alpha-diol 3beta-dehydrogenase
589	1.1.1.182	Transferred entry: 1.1.1.198, 1.1.1.227 and 1.1.1.228
590	1.1.1.183	geraniol dehydrogenase (NADP(+))
591	1.1.1.184	carbonyl reductase (NADPH)
592	1.1.1.185	L-glycol dehydrogenase
593	1.1.1.186	dTDP-galactose 6-dehydrogenase
594	1.1.1.187	GDP-4-dehydro-D-rhamnose reductase
595	1.1.1.188	prostaglandin-F synthase
596	1.1.1.189	prostaglandin-E2 9-reductase
597	1.1.1.190	indole-3-acetaldehyde reductase (NADH)
598	1.1.1.191	indole-3-acetaldehyde reductase (NADPH)
599	1.1.1.192	long-chain-alcohol dehydrogenase
600	1.1.1.193	5-amino-6-(5-phosphoribosylamino)uracil reductase
601	1.1.1.194	coniferyl-alcohol dehydrogenase
602	1.1.1.195	cinnamyl-alcohol dehydrogenase
603	1.1.1.196	15-hydroxyprostaglandin-D dehydrogenase (NADP(+))
604	1.1.1.197	15-hydroxyprostaglandin dehydrogenase (NADP(+))
605	1.1.1.198	(+)-borneol dehydrogenase
606	1.1.1.199	(S)-usnate reductase
607	1.1.1.200	aldose-6-phosphate reductase (NADPH)
608	1.1.1.201	7beta-hydroxysteroid dehydrogenase (NADP(+))
609	1.1.1.202	1,3-propanediol dehydrogenase
610	1.1.1.203	uronate dehydrogenase
611	1.1.1.204	Transferred entry: 1.17.1.4
612	1.1.1.205	IMP dehydrogenase
613	1.1.1.206	tropinone reductase I
614	1.1.1.207	(-)-menthol dehydrogenase
615	1.1.1.208	(+)-neomenthol dehydrogenase
616	1.1.1.209	3(or 17)alpha-hydroxysteroid dehydrogenase
617	1.1.1.210	3beta-(or 20alpha)-hydroxysteroid dehydrogenase
618	1.1.1.211	long-chain-3-hydroxyacyl-CoA dehydrogenase
619	1.1.1.212	3-oxoacyl-[acyl-carrier-protein] reductase (NADH)
620	1.1.1.213	3alpha-hydroxysteroid dehydrogenase (Re-specific)
621	1.1.1.214	2-dehydropantolactone reductase (Si-specific)
622	1.1.1.215	gluconate 2-dehydrogenase
623	1.1.1.216	farnesol dehydrogenase
624	1.1.1.217	benzyl-2-methyl-hydroxybutyrate dehydrogenase
625	1.1.1.218	morphine 6-dehydrogenase
626	1.1.1.219	dihydroflavanol 4-reductase
627	1.1.1.220	6-pyruvoyltetrahydropterin 2'-reductase
628	1.1.1.221	vomifoliol dehydrogenase
629	1.1.1.222	Transferred entry: 1.1.1.110
630	1.1.1.223	isopiperitenol dehydrogenase
631	1.1.1.224	mannose-6-phosphate 6-reductase
632	1.1.1.225	chlordecone reductase
633	1.1.1.226	4-hydroxycyclohexanecarboxylate dehydrogenase
634	1.1.1.227	(-)-borneol dehydrogenase
635	1.1.1.228	(+)-sabinol dehydrogenase
636	1.1.1.229	diethyl 2-methyl-3-oxosuccinate reductase
637	1.1.1.230	3alpha-hydroxyglycyrrhetinate dehydrogenase
638	1.1.1.231	15-hydroxyprostaglandin-I dehydrogenase (NADP(+))
639	1.1.1.232	15-hydroxyicosatetraenoate dehydrogenase
640	1.1.1.233	N-acylmannosamine 1-dehydrogenase
641	1.1.1.234	flavanone 4-reductase
642	1.1.1.235	8-oxocoformycin reductase
643	1.1.1.236	tropinone reductase II
644	1.1.1.237	hydroxyphenylpyruvate reductase
645	1.1.1.238	12beta-hydroxysteroid dehydrogenase
646	1.1.1.239	3alpha-(17beta)-hydroxysteroid dehydrogenase (NAD(+))
647	1.1.1.240	N-acetylhexosamine 1-dehydrogenase
648	1.1.1.241	6-endo-hydroxycineole dehydrogenase
649	1.1.1.242	Transferred entry: 1.3.1.69
650	1.1.1.243	carveol dehydrogenase
651	1.1.1.244	methanol dehydrogenase
652	1.1.1.245	cyclohexanol dehydrogenase
653	1.1.1.246	Transferred entry: 1.1.1.348 and 4.2.1.139
654	1.1.1.247	codeinone reductase (NADPH)
655	1.1.1.248	salutaridine reductase (NADPH)
656	1.1.1.249	Transferred entry: 2.5.1.46
657	1.1.1.250	D-arabinitol 2-dehydrogenase
658	1.1.1.251	galactitol-1-phosphate 5-dehydrogenase
659	1.1.1.252	tetrahydroxynaphthalene reductase
660	1.1.1.253	Transferred entry: 1.5.1.33
661	1.1.1.254	(S)-carnitine 3-dehydrogenase
662	1.1.1.255	mannitol dehydrogenase
663	1.1.1.256	fluoren-9-ol dehydrogenase
664	1.1.1.257	4-(hydroxymethyl)benzenesulfonate dehydrogenase
665	1.1.1.258	6-hydroxyhexanoate dehydrogenase
666	1.1.1.259	3-hydroxypimeloyl-CoA dehydrogenase
667	1.1.1.260	sulcatone reductase
668	1.1.1.261	sn-glycerol-1-phosphate dehydrogenase
669	1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase
670	1.1.1.263	1,5-anhydro-D-fructose reductase
671	1.1.1.264	L-idonate 5-dehydrogenase [NAD(P)(+)]
672	1.1.1.265	3-methylbutanal reductase
673	1.1.1.266	dTDP-4-dehydro-6-deoxyglucose reductase
674	1.1.1.267	1-deoxy-D-xylulose-5-phosphate reductoisomerase
675	1.1.1.268	2-(R)-hydroxypropyl-CoM dehydrogenase
676	1.1.1.269	2-(S)-hydroxypropyl-CoM dehydrogenase
677	1.1.1.270	3beta-hydroxysteroid 3-dehydrogenase
678	1.1.1.271	GDP-L-fucose synthase
679	1.1.1.272	D-2-hydroxyacid dehydrogenase (NADP(+))
680	1.1.1.273	vellosimine dehydrogenase
681	1.1.1.274	2,5-didehydrogluconate reductase (2-dehydro-D-gluconate-forming)
682	1.1.1.275	(+)-trans-carveol dehydrogenase
683	1.1.1.276	serine 3-dehydrogenase (NADP(+))
684	1.1.1.277	3beta-hydroxy-5beta-steroid dehydrogenase
685	1.1.1.278	3beta-hydroxy-5alpha-steroid dehydrogenase
686	1.1.1.279	(R)-3-hydroxyacid-ester dehydrogenase
687	1.1.1.280	(S)-3-hydroxyacid-ester dehydrogenase
688	1.1.1.281	GDP-4-dehydro-6-deoxy-D-mannose reductase
689	1.1.1.282	quinate/shikimate dehydrogenase [NAD(P)(+)]
690	1.1.1.283	methylglyoxal reductase (NADPH)
691	1.1.1.284	S-(hydroxymethyl)glutathione dehydrogenase
692	1.1.1.285	3''-deamino-3''-oxonicotianamine reductase
693	1.1.1.286	isocitrate--homoisocitrate dehydrogenase
694	1.1.1.287	D-arabinitol dehydrogenase (NADP(+))
695	1.1.1.288	xanthoxin dehydrogenase
696	1.1.1.289	sorbose reductase
697	1.1.1.290	4-phosphoerythronate dehydrogenase
698	1.1.1.291	2-hydroxymethylglutarate dehydrogenase
699	1.1.1.292	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)
700	1.1.1.293	Deleted entry
701	1.1.1.294	chlorophyll(ide) b reductase
702	1.1.1.295	momilactone-A synthase
703	1.1.1.296	dihydrocarveol dehydrogenase
704	1.1.1.297	limonene-1,2-diol dehydrogenase
705	1.1.1.298	3-hydroxypropionate dehydrogenase (NADP(+))
706	1.1.1.299	malate dehydrogenase [NAD(P)(+)]
707	1.1.1.300	NADP-retinol dehydrogenase
708	1.1.1.301	D-arabitol-phosphate dehydrogenase
709	1.1.1.302	2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase
710	1.1.1.303	diacetyl reductase [(R)-acetoin forming]
711	1.1.1.304	diacetyl reductase [(S)-acetoin forming]
712	1.1.1.305	UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)
713	1.1.1.306	S-(hydroxymethyl)mycothiol dehydrogenase
714	1.1.1.307	D-xylose reductase [NAD(P)H]
715	1.1.1.308	sulfopropanediol 3-dehydrogenase
716	1.1.1.309	phosphonoacetaldehyde reductase (NADH)
717	1.1.1.310	(S)-sulfolactate dehydrogenase
718	1.1.1.311	(S)-1-phenylethanol dehydrogenase
719	1.1.1.312	2-hydroxy-4-carboxymuconate semialdehyde hemiacetal dehydrogenase
720	1.1.1.313	sulfoacetaldehyde reductase (NADPH)
721	1.1.1.314	Transferred entry: 1.14.14.95
722	1.1.1.315	11-cis-retinol dehydrogenase
723	1.1.1.316	L-galactose 1-dehydrogenase
724	1.1.1.317	perakine reductase
725	1.1.1.318	eugenol synthase
726	1.1.1.319	isoeugenol synthase
727	1.1.1.320	benzil reductase [(S)-benzoin forming]
728	1.1.1.321	benzil reductase [(R)-benzoin forming]
729	1.1.1.322	(-)-endo-fenchol dehydrogenase
730	1.1.1.323	(+)-thujan-3-ol dehydrogenase
731	1.1.1.324	8-hydroxygeraniol dehydrogenase
732	1.1.1.325	sepiapterin reductase (L-threo-7,8-dihydrobiopterin forming)
733	1.1.1.326	zerumbone synthase
734	1.1.1.327	5-exo-hydroxycamphor dehydrogenase
735	1.1.1.328	nicotine blue oxidoreductase
736	1.1.1.329	2-deoxy-scyllo-inosamine dehydrogenase
737	1.1.1.330	very-long-chain 3-oxoacyl-CoA reductase
738	1.1.1.331	secoisolariciresinol dehydrogenase
739	1.1.1.332	chanoclavine-I dehydrogenase
740	1.1.1.333	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase
741	1.1.1.334	methylecgonone reductase
742	1.1.1.335	UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase
743	1.1.1.336	UDP-N-acetyl-D-mannosamine dehydrogenase
744	1.1.1.337	L-2-hydroxycarboxylate dehydrogenase (NAD(+))
745	1.1.1.338	(2R)-3-sulfolactate dehydrogenase (NADP(+))
746	1.1.1.339	dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(+))
747	1.1.1.340	1-deoxy-11beta-hydroxypentalenate dehydrogenase
748	1.1.1.341	CDP-abequose synthase
749	1.1.1.342	CDP-paratose synthase
750	1.1.1.343	phosphogluconate dehydrogenase (NAD(+)-dependent, decarboxylating)
751	1.1.1.344	dTDP-6-deoxy-L-talose 4-dehydrogenase [NAD(P)(+)]
752	1.1.1.345	D-2-hydroxyacid dehydrogenase (NAD(+))
753	1.1.1.346	2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)
754	1.1.1.347	geraniol dehydrogenase (NAD(+))
755	1.1.1.348	(3R)-2'-hydroxyisoflavanone reductase
756	1.1.1.349	norsolorinic acid ketoreductase
757	1.1.1.350	ureidoglycolate dehydrogenase (NAD(+))
758	1.1.1.351	phosphogluconate dehydrogenase [NAD(P)(+)-dependent, decarboxylating]
759	1.1.1.352	5'-hydroxyaverantin dehydrogenase
760	1.1.1.353	versiconal hemiacetal acetate reductase
761	1.1.1.354	farnesol dehydrogenase (NAD(+))
762	1.1.1.355	2'-dehydrokanamycin reductase
763	1.1.1.356	GDP-L-colitose synthase
764	1.1.1.357	3alpha-hydroxysteroid 3-dehydrogenase
765	1.1.1.358	2-dehydropantolactone reductase
766	1.1.1.359	aldose 1-dehydrogenase [NAD(P)(+)]
767	1.1.1.360	glucose/galactose 1-dehydrogenase
768	1.1.1.361	glucose-6-phosphate 3-dehydrogenase
769	1.1.1.362	aklaviketone reductase
770	1.1.1.363	glucose-6-phosphate dehydrogenase [NAD(P)(+)]
771	1.1.1.364	dTDP-4-dehydro-6-deoxy-alpha-D-gulose 4-ketoreductase
772	1.1.1.365	D-galacturonate reductase
773	1.1.1.366	L-idonate 5-dehydrogenase (NAD(+))
774	1.1.1.367	UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
775	1.1.1.368	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
776	1.1.1.369	D-chiro-inositol 1-dehydrogenase
777	1.1.1.370	scyllo-inositol 2-dehydrogenase (NAD(+))
778	1.1.1.371	scyllo-inositol 2-dehydrogenase (NADP(+))
779	1.1.1.372	D/L-glyceraldehyde reductase
780	1.1.1.373	sulfolactaldehyde 3-reductase
781	1.1.1.374	UDP-N-acetylglucosamine 3-dehydrogenase
782	1.1.1.375	L-2-hydroxycarboxylate dehydrogenase [NAD(P)(+)]
783	1.1.1.376	L-arabinose 1-dehydrogenase [NAD(P)(+)]
784	1.1.1.377	L-rhamnose 1-dehydrogenase (NADP(+))
785	1.1.1.378	L-rhamnose 1-dehydrogenase [NAD(P)(+)]
786	1.1.1.379	(R)-mandelate dehydrogenase
787	1.1.1.380	L-gulonate 5-dehydrogenase
788	1.1.1.381	3-hydroxy acid dehydrogenase
789	1.1.1.382	ketol-acid reductoisomerase (NAD(+))
790	1.1.1.383	ketol-acid reductoisomerase [NAD(P)(+)]
791	1.1.1.384	dTDP-3,4-didehydro-2,6-dideoxy-alpha-D-glucose 3-reductase
792	1.1.1.385	dihydroanticapsin 7-dehydrogenase
793	1.1.1.386	ipsdienol dehydrogenase
794	1.1.1.387	L-serine 3-dehydrogenase (NAD(+))
795	1.1.1.388	glucose-6-phosphate dehydrogenase (NAD(+))
796	1.1.1.389	2-dehydro-3-deoxy-L-galactonate 5-dehydrogenase
797	1.1.1.390	sulfoquinovose 1-dehydrogenase
798	1.1.1.391	3beta-hydroxycholanate 3-dehydrogenase (NAD(+))
799	1.1.1.392	3alpha-hydroxycholanate dehydrogenase (NADP(+))
800	1.1.1.393	3beta-hydroxycholanate 3-dehydrogenase (NADP(+))
801	1.1.1.394	aurachin B dehydrogenase
802	1.1.1.395	3alpha-hydroxybile acid CoA 3-dehydrogenase
803	1.1.1.396	bacteriochlorophyllide-a dehydrogenase
804	1.1.1.397	beta-methylindole-3-pyruvate reductase
805	1.1.1.398	2-glutathionyl-2-methylbut-3-en-1-ol dehydrogenase
806	1.1.1.399	2-oxoglutarate reductase
807	1.1.1.400	2-methyl-1,2-propanediol dehydrogenase
808	1.1.1.401	2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
809	1.1.1.402	D-erythritol 1-phosphate dehydrogenase
810	1.1.1.403	D-threitol dehydrogenase (NAD(+))
811	1.1.1.404	tetrachlorobenzoquinone reductase
812	1.1.1.405	ribitol-5-phosphate 2-dehydrogenase (NADP(+))
813	1.1.1.406	galactitol 2-dehydrogenase (L-tagatose-forming)
814	1.1.1.407	D-altritol 5-dehydrogenase
815	1.1.1.408	4-phospho-D-threonate 3-dehydrogenase
816	1.1.1.409	4-phospho-D-erythronate 3-dehydrogenase
817	1.1.1.410	D-erythronate 2-dehydrogenase
818	1.1.1.411	L-threonate 2-dehydrogenase
819	1.1.1.412	2-alkyl-3-oxoalkanoate reductase
820	1.1.1.413	A-factor type gamma-butyrolactone 1'-reductase (1S-forming)
821	1.1.1.414	L-galactonate 5-dehydrogenase
822	1.1.1.415	noscapine synthase
823	1.1.1.416	isopyridoxal dehydrogenase (5-pyridoxolactone-forming)
824	1.1.1.417	3beta-hydroxysteroid-4beta-carboxylate 3-dehydrogenase (decarboxylating)
825	1.1.1.418	plant 3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenas(decarboxylating)
826	1.1.1.419	nepetalactol dehydrogenase
827	1.1.1.420	D-apiose dehydrogenase
828	1.1.1.421	D-apionate oxidoisomerase
829	1.1.1.422	pseudoephedrine dehydrogenase
830	1.1.1.423	(1R,2S)-ephedrine 1-dehydrogenase
831	1.1.1.424	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,4-lactone-forming)
832	1.1.1.425	levoglucosan dehydrogenase
833	1.1.1.426	UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase
834	1.1.1.427	D-arabinose 1-dehydrogenase (NADP(+))
835	1.1.1.428	4-methylthio 2-oxobutanoate reductase (NADH)
836	1.1.1.429	(2S)-[(R)-hydroxy(phenyl)methyl]succinyl-CoA dehydrogenase
837	1.1.1.430	D-xylose reductase (NADH)
838	1.1.1.431	D-xylose reductase (NADPH)
839	1.1.1.432	6-dehydroglucose reductase
840	1.1.1.433	sulfoacetaldehyde reductase (NADH)
841	1.1.1.434	2-dehydro-3-deoxy-L-fuconate 4-dehydrogenase
842	1.1.1.435	L-fucose dehydrogenase
843	1.1.1.436	lactate dehydrogenase (NAD(+),ferredoxin)
844	1.1.1.437	5-dehydrofumagillol 5-reductase
845	1.1.1.n1	Transferred entry: 1.1.1.305
846	1.1.1.n2	Transferred entry: 1.1.1.300
847	1.1.1.n3	Transferred entry: 1.1.1.336
848	1.1.1.n4	(-)-trans-carveol dehydrogenase
849	1.1.1.n5	3-methylmalate dehydrogenase
850	1.1.1.n6	Transferred entry: 1.1.1.369
851	1.1.1.n7	Transferred entry: 1.1.1.320
852	1.1.1.n8	Transferred entry: 1.1.1.366
853	1.1.1.n9	Transferred entry: 1.1.1.365
854	1.1.1.n10	Transferred entry: 1.1.1.301
855	1.1.1.n11	succinic semialdehyde reductase
856	1.1.1.n12	(3R)-hydroxyacyl-CoA dehydrogenase
857	1.1.1.n13	Transferred entry: 1.1.1.330
858	1.1.1.n14	Transferred entry: 1.1.1.347
859	1.1.2.1	Transferred entry: 1.1.5.3
860	1.1.2.2	mannitol dehydrogenase (cytochrome)
861	1.1.2.3	L-lactate dehydrogenase (cytochrome)
862	1.1.2.4	D-lactate dehydrogenase (cytochrome)
863	1.1.2.5	D-lactate dehydrogenase (cytochrome c-553)
864	1.1.2.6	polyvinyl alcohol dehydrogenase (cytochrome)
865	1.1.2.7	methanol dehydrogenase (cytochrome c)
866	1.1.2.8	alcohol dehydrogenase (cytochrome c)
867	1.1.2.9	1-butanol dehydrogenase (cytochrome c)
868	1.1.2.10	lanthanide-dependent methanol dehydrogenase
869	1.1.2.11	glucoside 3-dehydrogenase (cytochrome c)
870	1.1.3.1	Transferred entry: 1.1.3.15
871	1.1.3.2	Transferred entry: 1.13.12.4
872	1.1.3.3	Deleted entry
873	1.1.3.4	glucose oxidase
874	1.1.3.5	hexose oxidase
875	1.1.3.6	cholesterol oxidase
876	1.1.3.7	aryl-alcohol oxidase
877	1.1.3.8	L-gulonolactone oxidase
878	1.1.3.9	galactose oxidase
879	1.1.3.10	pyranose oxidase
880	1.1.3.11	L-sorbose oxidase
881	1.1.3.12	pyridoxine 4-oxidase
882	1.1.3.13	alcohol oxidase
883	1.1.3.14	catechol oxidase (dimerizing)
884	1.1.3.15	(S)-2-hydroxy-acid oxidase
885	1.1.3.16	ecdysone oxidase
886	1.1.3.17	choline oxidase
887	1.1.3.18	secondary-alcohol oxidase
888	1.1.3.19	4-hydroxymandelate oxidase (decarboxylating)
889	1.1.3.20	long-chain-alcohol oxidase
890	1.1.3.21	glycerol-3-phosphate oxidase
891	1.1.3.22	Transferred entry: 1.17.3.2
892	1.1.3.23	thiamine oxidase
893	1.1.3.24	Transferred entry: 1.3.3.12
894	1.1.3.25	Transferred entry: 1.1.99.18
895	1.1.3.26	Transferred entry: 1.21.3.2
896	1.1.3.27	hydroxyphytanate oxidase
897	1.1.3.28	nucleoside oxidase
898	1.1.3.29	N-acylhexosamine oxidase
899	1.1.3.30	polyvinyl-alcohol oxidase
900	1.1.3.31	Deleted entry
901	1.1.3.32	Transferred entry: 1.14.19.64
902	1.1.3.33	Transferred entry: 1.14.19.65
903	1.1.3.34	Transferred entry: 1.14.19.66
904	1.1.3.35	Transferred entry: 1.14.19.67
905	1.1.3.36	Transferred entry: 1.14.19.68
906	1.1.3.37	D-arabinono-1,4-lactone oxidase
907	1.1.3.38	vanillyl-alcohol oxidase
908	1.1.3.39	nucleoside oxidase (H2O2-forming)
909	1.1.3.40	D-mannitol oxidase
910	1.1.3.41	alditol oxidase
911	1.1.3.42	prosolanapyrone-II oxidase
912	1.1.3.43	paromamine 6'-oxidase
913	1.1.3.44	6'''-hydroxyneomycin C oxidase
914	1.1.3.45	aclacinomycin-N oxidase
915	1.1.3.46	4-hydroxymandelate oxidase
916	1.1.3.47	5-(hydroxymethyl)furfural oxidase
917	1.1.3.48	3-deoxy-alpha-D-manno-octulosonate 8-oxidase
918	1.1.3.49	(R)-mandelonitrile oxidase
919	1.1.3.50	C-glycoside oxidase
920	1.1.4.1	Transferred entry: 1.17.4.4
921	1.1.4.2	Transferred entry: 1.17.4.5
922	1.1.5.1	Deleted entry
923	1.1.5.2	quinoprotein glucose dehydrogenase (PQQ, quinone)
924	1.1.5.3	glycerol-3-phosphate dehydrogenase
925	1.1.5.4	malate dehydrogenase (quinone)
926	1.1.5.5	alcohol dehydrogenase (quinone)
927	1.1.5.6	Transferred entry: 1.17.5.3
928	1.1.5.7	cyclic alcohol dehydrogenase (quinone)
929	1.1.5.8	quinate/shikimate dehydrogenase (quinone)
930	1.1.5.9	glucose 1-dehydrogenase (FAD, quinone)
931	1.1.5.10	D-2-hydroxyacid dehydrogenase (quinone)
932	1.1.5.11	1-butanol dehydrogenase (quinone)
933	1.1.5.12	D-lactate dehydrogenase (quinone)
934	1.1.5.13	(S)-2-hydroxyglutarate dehydrogenase
935	1.1.5.14	fructose 5-dehydrogenase
936	1.1.5.n1	quinoprotein inositol dehydrogenase
937	1.1.7.1	4-hydroxybenzoyl-CoA reductase
938	1.1.9.1	alcohol dehydrogenase (azurin)
939	1.1.98.1	Transferred entry: 1.1.9.1
940	1.1.98.2	glucose-6-phosphate dehydrogenase (coenzyme-F420)
941	1.1.98.3	decaprenylphospho-beta-D-ribofuranose 2-dehydrogenase
942	1.1.98.4	F420H2:quinone oxidoreductase
943	1.1.98.5	secondary-alcohol dehydrogenase (coenzyme-F420)
944	1.1.98.6	ribonucleoside-triphosphate reductase (formate)
945	1.1.98.7	serine-type anaerobic sulfatase-maturating enzyme
